result_set_id,user_id,session_id,timestamp,algorithm_version,raw_query,inferred_intent,budget_group,filter_district,filter_price_max,filter_bedrooms,listing_id,retrieval_rank,score,matched_features,partial_match_features,llm_chosen,llm_rank,explanation,comparison,model_name
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45077780,0,0.717,near_school,,1,2.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Tân Vĩnh Lộc, giá 2.3 tỷ nằm trong ngân sách, 2 phòng ngủ, diện tích 56.8 m2, có gần trường học.","So với hai căn còn lại, căn này vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,44620727,1,0.688,near_school,,1,1.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Bình Lợi, giá 2.2 tỷ nằm trong ngân sách, 2 phòng ngủ, diện tích 115.9 m2, có gần trường học.","So với hai căn còn lại, căn này diện tích rộng nhất; vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45078935,2,0.678,near_school,,0,,,,
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,43530901,3,0.654,near_school,kids_playground~park,1,0.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Trừ Văn Thố, giá 1.75 tỷ thấp hơn ngân sách nên tiết kiệm, 3 phòng ngủ, diện tích 100 m2, có gần trường học, công viên nội khu, gần bệnh viện.","So với hai căn còn lại, căn này giá tốt nhất nhóm; nhiều phòng ngủ nhất; khớp nhiều tiện ích gia đình nhất.",claude-agent-rerank
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45010170,4,0.613,near_school|kids_playground,,0,,,,
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,44897223,5,0.592,near_school|kids_playground,,0,,,,
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45236270,6,0.603,near_school|kids_playground,,0,,,,
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45217838,7,0.622,near_school|kids_playground,,0,,,,
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45228729,8,0.606,near_school,,0,,,,
rs_100001,usr_1000,sess_1000_1,2026-02-20T02:51:21Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc giá mềm cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45207388,9,0.622,near_school,,0,,,,
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,43381561,0,0.685,near_school,kids_playground~park,1,0.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Trừ Văn Thố, giá 1.9 tỷ thấp hơn ngân sách nên tiết kiệm, 3 phòng ngủ, diện tích 100 m2, có gần trường học, công viên nội khu, gần bệnh viện.","So với hai căn còn lại, căn này nhiều phòng ngủ nhất; khớp nhiều tiện ích gia đình nhất.",claude-agent-rerank
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,43530901,1,0.67,near_school,kids_playground~park,1,1.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Trừ Văn Thố, giá 1.75 tỷ thấp hơn ngân sách nên tiết kiệm, 3 phòng ngủ, diện tích 100 m2, có gần trường học, công viên nội khu, gần bệnh viện.","So với hai căn còn lại, căn này giá tốt nhất nhóm; nhiều phòng ngủ nhất; khớp nhiều tiện ích gia đình nhất.",claude-agent-rerank
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,43821501,2,0.643,near_school,,0,,,,
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,45218235,3,0.635,near_school,,0,,,,
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,44948688,4,0.603,near_school|kids_playground,,0,,,,
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,45210229,5,0.598,near_school|kids_playground,,0,,,,
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,45217838,6,0.621,near_school|kids_playground,,0,,,,
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,45235813,7,0.61,near_school|kids_playground,,0,,,,
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,45205834,8,0.6,near_school,,1,2.0,"Đúng loại nhà đất theo nhu cầu, tại Phường Thới Hòa, giá 2.1 tỷ nằm trong ngân sách, để trống số phòng ngủ (dạng đất/nhà thô), diện tích 126.1 m2, có gần trường học.","So với hai căn còn lại, căn này diện tích rộng nhất; vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100002,usr_1000,sess_1000_1,2026-02-02T20:50:38Z,claude_rerank_v2,"nhà ở Xã Trừ Văn Thố thoáng mát 3pn, sang trọng",buy_for_living,affordable,Phường Tân Định,2.4,2,44244182,9,0.61,near_school,,0,,,,
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45077780,0,0.713,near_school,,1,0.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Tân Vĩnh Lộc, giá 2.3 tỷ nằm trong ngân sách, 2 phòng ngủ, diện tích 56.8 m2, có gần trường học.","So với hai căn còn lại, căn này nhiều phòng ngủ nhất; vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,44841772,1,0.636,near_school|kids_playground,,0,,,,
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45081886,2,0.608,near_school,,0,,,,
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,44864335,3,0.629,near_school|kids_playground,,0,,,,
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,44815299,4,0.628,near_school|kids_playground,,0,,,,
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45171748,5,0.605,near_school,kids_playground~park,0,,,,
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45207388,6,0.588,near_school,,1,1.0,"Đúng loại nhà đất theo nhu cầu, tại Phường Thới Hòa, giá 2.4 tỷ nằm trong ngân sách, để trống số phòng ngủ (dạng đất/nhà thô), diện tích 148 m2, có gần trường học.","So với hai căn còn lại, căn này diện tích rộng nhất; vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45236710,7,0.603,near_school|kids_playground,,0,,,,
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45244241,8,0.565,near_school,,0,,,,
rs_100003,usr_1000,sess_1000_1,2026-03-03T05:06:19Z,claude_rerank_v2,nhà đất Xã Tân Vĩnh Lộc rẻ một chút cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,43903476,9,0.561,near_school,kids_playground~park,1,2.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Trừ Văn Thố, giá 1.7 tỷ thấp hơn ngân sách nên tiết kiệm, để trống số phòng ngủ (dạng đất/nhà thô), diện tích 100 m2, có gần trường học, công viên nội khu, gần bệnh viện.","So với hai căn còn lại, căn này giá tốt nhất nhóm; khớp nhiều tiện ích gia đình nhất.",claude-agent-rerank
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,44945779,0,0.657,near_school,kids_playground~park,0,,,,
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,44620331,1,0.65,near_school,kids_playground~park,1,0.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Trừ Văn Thố, giá 1.75 tỷ thấp hơn ngân sách nên tiết kiệm, 3 phòng ngủ, diện tích 100 m2, có gần trường học, công viên nội khu, gần bệnh viện.","So với hai căn còn lại, căn này giá tốt nhất nhóm; nhiều phòng ngủ nhất; khớp nhiều tiện ích gia đình nhất.",claude-agent-rerank
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,43821501,2,0.661,near_school,,0,,,,
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,44845494,3,0.61,near_school|kids_playground,,0,,,,
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,45236270,4,0.623,near_school|kids_playground,,0,,,,
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,45262776,5,0.598,near_school|kids_playground,,0,,,,
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,45255987,6,0.605,near_school,,0,,,,
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,45198154,7,0.618,near_school,kids_playground~park,1,1.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Trừ Văn Thố, giá 2.1 tỷ nằm trong ngân sách, để trống số phòng ngủ (dạng đất/nhà thô), diện tích 100 m2, có gần trường học, công viên nội khu, gần bệnh viện.","So với hai căn còn lại, căn này khớp nhiều tiện ích gia đình nhất; vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,45207388,8,0.624,near_school,,0,,,,
rs_100004,usr_1000,sess_1000_1,2026-04-12T22:34:28Z,claude_rerank_v2,tìm nhà đất Xã Hiệp Phước rẻ một chút gần trường học,buy_for_living,affordable,Phường Tân Định,2.4,2,45205834,9,0.622,near_school,,1,2.0,"Đúng loại nhà đất theo nhu cầu, tại Phường Thới Hòa, giá 2.1 tỷ nằm trong ngân sách, để trống số phòng ngủ (dạng đất/nhà thô), diện tích 126.1 m2, có gần trường học.","So với hai căn còn lại, căn này diện tích rộng nhất; vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45215996,0,0.703,near_school,,1,2.0,"Đúng loại nhà đất theo nhu cầu, tại Phường Bảy Hiền, giá 2.1 tỷ nằm trong ngân sách, 2 phòng ngủ, diện tích 26 m2, có gần trường học.","So với hai căn còn lại, căn này giá tốt nhất nhóm.",claude-agent-rerank
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,44620727,1,0.686,near_school,,1,1.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Bình Lợi, giá 2.2 tỷ nằm trong ngân sách, 2 phòng ngủ, diện tích 115.9 m2, có gần trường học.","So với hai căn còn lại, căn này diện tích rộng nhất.",claude-agent-rerank
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45200975,2,0.701,near_school,,1,0.0,"Đúng loại nhà đất theo nhu cầu, tại Xã Nhà Bè, giá 2.3 tỷ nằm trong ngân sách, 2 phòng ngủ, diện tích 38.6 m2, có gần trường học, gần bệnh viện.","So với hai căn còn lại, căn này khớp nhiều tiện ích gia đình nhất.",claude-agent-rerank
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,43821501,3,0.651,near_school,,0,,,,
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45114247,4,0.651,near_school,,0,,,,
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,44843875,5,0.624,near_school|kids_playground,,0,,,,
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45017137,6,0.624,near_school|kids_playground,,0,,,,
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45010170,7,0.626,near_school|kids_playground,,0,,,,
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45162235,8,0.61,near_school|kids_playground,,0,,,,
rs_100005,usr_1000,sess_1000_0,2026-03-21T19:00:41Z,claude_rerank_v2,nhà đất Phường Bảy Hiền bình dân cho gia đình,buy_for_living,affordable,Phường Tân Định,2.4,2,45145693,9,0.616,near_school,kids_playground~park,0,,,,
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,44796007,0,0.898,near_school|kids_playground,,0,,,,
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,43349917,1,0.897,near_school|kids_playground,,0,,,,
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,44562715,2,0.774,near_school|kids_playground,,1,2.0,"Đúng loại căn hộ theo nhu cầu, tại Phường Dĩ An, giá 2.47 tỷ chỉ nhỉnh hơn trần ngân sách một chút, 2 phòng ngủ, diện tích 70 m2, có gần trường học, khu vui chơi trẻ em.","So với hai căn còn lại, căn này diện tích rộng nhất.",claude-agent-rerank
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,45010170,3,0.753,near_school|kids_playground,,1,1.0,"Đúng loại căn hộ theo nhu cầu, tại Xã Tân Nhựt, giá 2.63 tỷ chỉ nhỉnh hơn trần ngân sách một chút, 2 phòng ngủ, diện tích 59 m2, có gần trường học, khu vui chơi trẻ em, công viên nội khu.","So với hai căn còn lại, căn này khớp nhiều tiện ích gia đình nhất.",claude-agent-rerank
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,44753361,4,0.774,near_school|kids_playground,,0,,,,
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,44845494,5,0.749,near_school|kids_playground,,0,,,,
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,44864335,6,0.757,near_school|kids_playground,,0,,,,
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,45179775,7,0.736,near_school|kids_playground,,0,,,,
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,45244830,8,0.695,near_school,kids_playground~park,1,0.0,"Đúng loại căn hộ theo nhu cầu, tại Phường Dĩ An, giá 2.25 tỷ nằm trong ngân sách, 2 phòng ngủ, diện tích 62 m2, có gần trường học, công viên nội khu.","So với hai căn còn lại, căn này giá tốt nhất nhóm; vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100006,usr_1001,sess_1001_0,2026-01-01T05:40:09Z,claude_rerank_v2,căn hộ Phường Tăng Nhơn Phú rẻ một chút cho vợ chồng mới cưới,buy_for_living,affordable,Phường Tân Hưng,2.4,2,45153043,9,0.683,near_school|kids_playground,,0,,,,
rs_100007,usr_1001,sess_1001_0,2026-02-02T17:53:36Z,claude_rerank_v2,"cần mua căn hộ 2 phòng ngủ ở Xã Tân Nhựt để ở, bình dân",buy_for_living,affordable,Phường Đức Nhuận,2.4,2,45017137,0,0.785,near_school|kids_playground,,1,2.0,"Đúng loại căn hộ theo nhu cầu, tại Xã Tân Nhựt, giá 2.63 tỷ chỉ nhỉnh hơn trần ngân sách một chút, 2 phòng ngủ, diện tích 59 m2, có gần trường học, khu vui chơi trẻ em, công viên nội khu.","So với hai căn còn lại, căn này khớp nhiều tiện ích gia đình nhất.",claude-agent-rerank
rs_100007,usr_1001,sess_1001_0,2026-02-02T17:53:36Z,claude_rerank_v2,"cần mua căn hộ 2 phòng ngủ ở Xã Tân Nhựt để ở, bình dân",buy_for_living,affordable,Phường Đức Nhuận,2.4,2,44948688,1,0.746,near_school|kids_playground,,0,,,,
rs_100007,usr_1001,sess_1001_0,2026-02-02T17:53:36Z,claude_rerank_v2,"cần mua căn hộ 2 phòng ngủ ở Xã Tân Nhựt để ở, bình dân",buy_for_living,affordable,Phường Đức Nhuận,2.4,2,44864335,2,0.76,near_school|kids_playground,,0,,,,
rs_100007,usr_1001,sess_1001_0,2026-02-02T17:53:36Z,claude_rerank_v2,"cần mua căn hộ 2 phòng ngủ ở Xã Tân Nhựt để ở, bình dân",buy_for_living,affordable,Phường Đức Nhuận,2.4,2,45222811,3,0.69,near_school,,1,1.0,"Đúng loại căn hộ theo nhu cầu, tại Phường Chợ Lớn, giá 2.35 tỷ nằm trong ngân sách, 2 phòng ngủ, diện tích 64 m2, có gần trường học.","So với hai căn còn lại, căn này diện tích rộng nhất; vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100007,usr_1001,sess_1001_0,2026-02-02T17:53:36Z,claude_rerank_v2,"cần mua căn hộ 2 phòng ngủ ở Xã Tân Nhựt để ở, bình dân",buy_for_living,affordable,Phường Đức Nhuận,2.4,2,45244830,4,0.719,near_school,kids_playground~park,1,0.0,"Đúng loại căn hộ theo nhu cầu, tại Phường Dĩ An, giá 2.25 tỷ nằm trong ngân sách, 2 phòng ngủ, diện tích 62 m2, có gần trường học, công viên nội khu.","So với hai căn còn lại, căn này giá tốt nhất nhóm; vừa vặn ngân sách trong khi các căn còn lại lệch giá.",claude-agent-rerank
rs_100007,usr_1001,sess_1001_0,2026-02-02T17:53:36Z,claude_rerank_v2,"cần mua căn hộ 2 phòng ngủ ở Xã Tân Nhựt để ở, bình dân",buy_for_living,affordable,Phường Đức Nhuận,2.4,2,44748012,5,0.706,near_school|kids_playground,,0,,,,
